id,text,user_id,sender_id,sender_name,sent_date,sentiment,word_count,created_at,updated_at,twitter_id
816,https://t.co/MhcwwyoOuy ​​​​​​​​​Justin Habana,9,454961243,Aothexie,2017-06-07 10:06:51 +0000,0,3,2017-06-12 20:33:34.876487,2017-06-12 20:33:34.876487,8.72394415096168e+17
817,Justin Habana​​​​​​​​​ https://t.co/0TIrYGkntw,9,454961243,Aothexie,2017-06-07 09:28:52 +0000,0,3,2017-06-12 20:33:34.884225,2017-06-12 20:33:34.884225,8.72384854524121e+17
818,https://t.co/H9Y9znCpU2 ​​​​​​​​​​​​​​​​​​XRiYEzSJHk,9,454961243,Aothexie,2017-06-06 19:51:49 +0000,0,2,2017-06-12 20:33:34.892083,2017-06-12 20:33:34.892083,8.72179239730237e+17
819,https://t.co/9Tpyx2YXNw ​​​​​​​​​​​​​​​​​​pYoz5kLlUH,9,454961243,Aothexie,2017-06-06 18:36:40 +0000,0,2,2017-06-12 20:33:34.902146,2017-06-12 20:33:34.902146,8.72160326523007e+17
820,Not sure if automated welcome but nevertheless I missed this message at the time so welcome to you also :) Peace,9,204043844,OrBVIOUS66,2017-06-06 07:50:04 +0000,0,21,2017-06-12 20:33:34.908264,2017-06-12 20:33:34.908264,8.71997602446889e+17
821, https://t.co/GunGfLFnye,9,4712686148,MiltonsEnglish,2017-06-06 06:28:51 +0000,0,1,2017-06-12 20:33:34.915629,2017-06-12 20:33:34.915629,8.71977167625703e+17
822,Thank you,9,4712686148,MiltonsEnglish,2017-06-06 06:28:49 +0000,1,2,2017-06-12 20:33:34.932695,2017-06-12 20:33:34.932695,8.71977158746309e+17
823,"Thank you for your follow, Justin😀 I tweet about climate change and human rights, i'm a big humanitarian and ... https://t.co/RoVFItdHjM",9,2896244155,Wonder_Trish_,2017-06-05 21:33:10 +0000,1,21,2017-06-12 20:33:34.969145,2017-06-12 20:33:34.969145,8.71842357074723e+17
824,Thank you! I enjoy others thoughts and opinions expressed! No trolls or lists tho Have a happy and healthy and safe New Year,9,2311011072,askmcginty,2017-06-05 15:48:27 +0000,4,23,2017-06-12 20:33:34.977469,2017-06-12 20:33:34.977469,8.71755606255739e+17
825,As well you my friend!,9,1873893420,snidez09,2017-06-05 15:39:48 +0000,1,5,2017-06-12 20:33:34.9873,2017-06-12 20:33:34.9873,8.71753430385271e+17
826,I want to ship the timber wood in one of my company in cameroon,9,8.67375407749837e+17,iluminati383,2017-06-05 13:20:53 +0000,0,14,2017-06-12 20:33:34.996124,2017-06-12 20:33:34.996124,8.71718468588012e+17
827,but you will send me the money after you have sale the good,9,8.67375407749837e+17,iluminati383,2017-06-05 13:19:45 +0000,1,13,2017-06-12 20:33:35.009936,2017-06-12 20:33:35.009936,8.71718183018922e+17
828,I have 100 company in the world so I want to ship timber wood to you for 50000$,9,8.67375407749837e+17,iluminati383,2017-06-05 13:18:31 +0000,0,18,2017-06-12 20:33:35.023772,2017-06-12 20:33:35.023772,8.71717874993418e+17
829,https://t.co/SdfG8ek31g ​​​​​​​​​​​​​​​​​​Da48L0idN3,9,180707927,kailashbhawsar,2017-06-05 11:01:12 +0000,0,2,2017-06-12 20:33:35.040453,2017-06-12 20:33:35.040453,8.71683316063367e+17
830,"Thank you so much for the follow. 
Looking forward tweeting with you. :-) -via @crowdfire",9,3206068527,diamantekats,2017-06-05 10:42:59 +0000,1,15,2017-06-12 20:33:35.050947,2017-06-12 20:33:35.050947,8.71678732641161e+17
831,69349​​​​​​​​​ https://t.co/JFQa3pYvvi ​​​​​​​​​Justin Habana,9,4212864959,iBig_Show_,2017-06-05 05:58:53 +0000,0,4,2017-06-12 20:33:35.058609,2017-06-12 20:33:35.058609,8.716072372147e+17
832,kaguvkov uses TrueTwit validation. To validate click here: https://t.co/ENKCBYoUT4,9,183549058,kaguvkov,2017-06-05 04:52:53 +0000,0,9,2017-06-12 20:33:35.066099,2017-06-12 20:33:35.066099,8.71590625031971e+17
833,"Hello thank you for 
following me back

(Send custom messages to new followers via the https://t.co/kP3a6iwsCW website)",9,912401636,IsmailH0704Bush,2017-06-05 03:48:52 +0000,1,17,2017-06-12 20:33:35.073526,2017-06-12 20:33:35.073526,8.71574518380192e+17
834,friesan872 uses TrueTwit validation. To validate click here: https://t.co/6xDeda8ysU,9,949993477,friesan872,2017-06-05 00:36:28 +0000,0,9,2017-06-12 20:33:35.082943,2017-06-12 20:33:35.082943,8.71526098722574e+17
835,diamantekats uses TrueTwit validation. To validate click here: https://t.co/ifF0LD0qEZ,9,3206068527,diamantekats,2017-06-05 00:13:28 +0000,0,9,2017-06-12 20:33:35.092593,2017-06-12 20:33:35.092593,8.7152031156863e+17
836,Thanks for joining us at @RAN! We followed the money to find out who is banking on deforestation — can you RT to ... https://t.co/c3Wc9n07Yo,9,10340482,RAN,2017-06-04 23:36:49 +0000,1,25,2017-06-12 20:33:35.101641,2017-06-12 20:33:35.101641,8.7151108595381e+17
837,Thanks for following! If you want to find the location of anything I've Tweeted there's https://t.co/SczNYwWvDh ... https://t.co/GK96TMbucL,9,473886721,TiCLme,2017-06-04 23:29:09 +0000,1,18,2017-06-12 20:33:35.110199,2017-06-12 20:33:35.110199,8.71509156242575e+17
838,chrissy123hardy uses TrueTwit validation. To validate click here: https://t.co/h6x7v33y4r,9,48379091,chrissy123hardy,2017-06-04 23:20:06 +0000,0,9,2017-06-12 20:33:35.119139,2017-06-12 20:33:35.119139,8.71506877506605e+17
839,"Hey Justin, thanks for the follow :) I've just established a new animal sanctuary called Barn Sanctuary. We just rescued two calves and ...",9,24262944,DanMcKernan,2017-06-04 21:16:23 +0000,1,24,2017-06-12 20:33:35.12686,2017-06-12 20:33:35.12686,8.71475744253391e+17
840,28635​​​​​​​​​ https://t.co/1U4WiOiSzn ​​​​​​​​​Justin Habana,9,4212864959,iBig_Show_,2017-06-04 15:11:43 +0000,0,4,2017-06-12 20:33:35.13488,2017-06-12 20:33:35.13488,8.71383973913645e+17
841,iL5jv4oPZz​​​​​​​​​ https://t.co/pna3jLL1om ​​​​​​​​​Justin Habana,9,4212864959,iBig_Show_,2017-06-03 08:11:07 +0000,0,4,2017-06-12 20:33:35.142442,2017-06-12 20:33:35.142442,8.70915740139966e+17
842,54278​​​​​​​​​ https://t.co/gTJfdsKN9U ​​​​​​​​​Justin Habana,9,4212864959,iBig_Show_,2017-06-02 18:27:08 +0000,0,4,2017-06-12 20:33:35.15297,2017-06-12 20:33:35.15297,8.70708375939449e+17
843,km6O3wsDru​​​​​​​​​ https://t.co/6yMgNqi1w8 ​​​​​​​​​Justin Habana,9,4212864959,iBig_Show_,2017-06-02 14:12:16 +0000,0,4,2017-06-12 20:33:35.162531,2017-06-12 20:33:35.162531,8.70644237141987e+17
844,"Vevve
Verfede",9,18318662,MoiraR,2017-06-02 05:23:38 +0000,0,2,2017-06-12 20:33:35.169632,2017-06-12 20:33:35.169632,8.70511201402278e+17
845,Justin Habana​​​​​​​​​ https://t.co/338VlW4ho4,9,4212864959,iBig_Show_,2017-06-01 18:29:16 +0000,0,3,2017-06-12 20:33:35.178186,2017-06-12 20:33:35.178186,8.70346523414082e+17
846,"Thanks, have a great spring/summer!   😀",9,104633469,glenda380,2017-06-01 05:39:58 +0000,2,6,2017-06-12 20:33:35.186561,2017-06-12 20:33:35.186561,8.70152923895914e+17
847,Thanks! 😛😜🤓😎 https://t.co/i2jZk0hih8,9,715403617,komaritski,2017-05-31 16:54:10 +0000,1,3,2017-06-12 20:33:35.194354,2017-06-12 20:33:35.194354,8.69960206431769e+17
848,Justin Habana​​​​​​​​​ https://t.co/FpBYFdCTwm loves,9,4212864959,iBig_Show_,2017-05-31 12:07:01 +0000,1,4,2017-06-12 20:33:35.201617,2017-06-12 20:33:35.201617,8.69887941694427e+17
849,"thx for following, Justin Habana. 
PRICE #CO2 NOW  -&gt; 1 carsharing auto ERSETZT 15-20 (e)autos. newsletter ... https://t.co/5DYKC7F7hg",9,1540862618,elonliveAT,2017-05-31 07:13:52 +0000,1,18,2017-06-12 20:33:35.210995,2017-06-12 20:33:35.210995,8.69814167443833e+17
850,I'm glad to hear from you,9,8.68750354476921e+17,destiny18887778,2017-05-29 22:13:34 +0000,1,6,2017-06-12 20:33:35.220993,2017-06-12 20:33:35.220993,8.69315808249475e+17
851,You are welcome and how are you doing?,9,8.68750354476921e+17,destiny18887778,2017-05-29 22:13:03 +0000,0,8,2017-06-12 20:33:35.229904,2017-06-12 20:33:35.229904,8.69315679383679e+17
852,"No worries mate :)
Thanks and have a great week too :)",9,4699570238,smirr10,2017-05-29 18:54:18 +0000,1,12,2017-06-12 20:33:35.235424,2017-06-12 20:33:35.235424,8.69265661196812e+17
853,"Ciao !

Thank you for following ... and please, join in the conversation.

Sustainable Fire Engineering (SFE):
... https://t.co/zBrmO9Ls1m",9,3401469783,sfe2016dublin,2017-05-29 04:32:22 +0000,1,19,2017-06-12 20:33:35.243842,2017-06-12 20:33:35.243842,8.69048750538277e+17
854,StanfordEnergy uses TrueTwit validation. To validate click here: https://t.co/9v8Afa8g1m,9,806271169,StanfordEnergy,2017-05-29 02:55:52 +0000,0,9,2017-06-12 20:33:35.25332,2017-06-12 20:33:35.25332,8.69024463786037e+17
855,👍🏻,9,4041910522,She_sElectric,2017-05-28 18:11:06 +0000,0,1,2017-06-12 20:33:35.263246,2017-06-12 20:33:35.263246,8.68892403125584e+17
856,"Totally, my pleasure",9,7.33726743115092e+17,MikeGreen1122,2017-05-28 15:52:38 +0000,0,3,2017-06-12 20:33:35.269349,2017-06-12 20:33:35.269349,8.68857554344038e+17
857,"Hey, thanks for following me!",9,94684328,nuppard,2017-05-28 10:14:15 +0000,1,5,2017-06-12 20:33:35.278337,2017-06-12 20:33:35.278337,8.68772399424078e+17
858,Ditto.,9,1010065910,CNatureLover,2017-05-27 14:49:12 +0000,0,1,2017-06-12 20:33:35.286661,2017-06-12 20:33:35.286661,8.68479204341555e+17
859,evholes uses TrueTwit validation. To validate click here: https://t.co/Vg6gPFgz1x,9,7.90826110204408e+17,evholes,2017-05-27 12:33:57 +0000,0,9,2017-06-12 20:33:35.29303,2017-06-12 20:33:35.29303,8.68445167409402e+17
860,sustainlectric uses TrueTwit validation. To validate click here: https://t.co/OJ2L9H1q7O,9,8.1421282144972e+17,sustainlectric,2017-05-27 12:25:53 +0000,0,9,2017-06-12 20:33:35.299912,2017-06-12 20:33:35.299912,8.68443136053457e+17
861,"Gracias por seguirnos Justin Habana 

Para recibir nuestra revista y Newsletter suscríbete aquí 📲🖥... https://t.co/0pAKBgbVJk",9,1327379192,FuturEnergy_,2017-05-27 12:25:04 +0000,0,15,2017-06-12 20:33:35.305647,2017-06-12 20:33:35.305647,8.68442933447594e+17
862,"Gracias por seguirnos Justin Habana 

Recibe nuestra revista y Newsletter suscribiéndote aquí 📲🖥... https://t.co/1zMPZTa2TZ",9,1327392500,FuturEnviro,2017-05-27 12:03:26 +0000,0,14,2017-06-12 20:33:35.311998,2017-06-12 20:33:35.311998,8.68437489350054e+17
863,thx 4 following e l o n - Price CO2 now! Jetzt Power-Newsletter (Ö + Europa) abonnieren unter https://t.co/7y5MVIo1Jc  Sonnige Grüsse!,9,1540862618,elonliveAT,2017-05-27 04:35:38 +0000,1,21,2017-06-12 20:33:35.318915,2017-06-12 20:33:35.318915,8.68324793313108e+17
864,"My day just got a little less buggier, THANKS for the follow!  Never let the spots on your bananas color your day. -DeadFlySoap",9,7.22564970219581e+17,deadflysoap,2017-05-26 16:59:54 +0000,1,23,2017-06-12 20:33:35.324436,2017-06-12 20:33:35.324436,8.68149706127544e+17
865,You too,9,4798406052,jnjnke,2017-05-25 14:59:45 +0000,0,2,2017-06-12 20:33:35.331095,2017-06-12 20:33:35.331095,8.67757083495731e+17
866,"You are welcome;  hope your Thursday is great as well,",9,900476046,RandallLTomlins,2017-05-25 14:58:45 +0000,3,10,2017-06-12 20:33:35.337637,2017-06-12 20:33:35.337637,8.67756831288021e+17
867,You as well !,9,188478565,dojay111,2017-05-25 14:55:52 +0000,1,4,2017-06-12 20:33:35.345109,2017-06-12 20:33:35.345109,8.67756106084471e+17
868,Thank you!,9,153721803,7__l,2017-05-25 14:37:31 +0000,1,2,2017-06-12 20:33:35.351817,2017-06-12 20:33:35.351817,8.67751486285111e+17
869,You too!,9,3988045893,crystalwillcuts,2017-05-25 14:30:07 +0000,0,2,2017-06-12 20:33:35.358439,2017-06-12 20:33:35.358439,8.67749627164066e+17
870,"Thanks, you too!",9,109623214,Hisalik,2017-05-24 21:36:38 +0000,1,3,2017-06-12 20:33:35.365542,2017-06-12 20:33:35.365542,8.67494574423331e+17
871,"hi, thanks for following me. -via @crowdfire",9,842393192,johill54,2017-05-24 19:32:41 +0000,1,7,2017-06-12 20:33:35.373078,2017-06-12 20:33:35.373078,8.6746338232406e+17
872,Thanks for following :) much appreciated! Have a great Wednesday :) (Want this? Grow followers for free - It's ... https://t.co/43low0veER,9,251579328,gajo4all,2017-05-24 18:34:19 +0000,3,21,2017-06-12 20:33:35.384308,2017-06-12 20:33:35.384308,8.67448693552595e+17
873,You too,9,272167457,debhagenlukens,2017-05-24 17:05:24 +0000,0,2,2017-06-12 20:33:35.392296,2017-06-12 20:33:35.392296,8.67426315464352e+17
874,"Hello thank you for following @EveOfNite. 
(dm sent via https://t.co/JRcoFmUrN5)",9,7.13226793340117e+17,EveOfNite,2017-05-24 15:37:47 +0000,1,10,2017-06-12 20:33:35.401368,2017-06-12 20:33:35.401368,8.67404265316262e+17
875,"Hi Justin, I thank you. Really liked the article you shared. I'm very keen about psychology and behavior change t... https://t.co/mxsMR0kjg5",9,8.60217276586394e+17,DavidPrino,2017-05-24 13:53:53 +0000,3,21,2017-06-12 20:33:35.408674,2017-06-12 20:33:35.408674,8.67378119795241e+17
876,Ditto,9,3014303552,bullettrainsaus,2017-05-24 13:45:28 +0000,0,1,2017-06-12 20:33:35.416125,2017-06-12 20:33:35.416125,8.67376001843581e+17
877,"Hello, and thank you for following the Wise 
PaxCat.  Proud member of #theResistance, 
promoting equality for all... https://t.co/j4t1MqbzFl",9,8.45465022046233e+17,WisePaxCat,2017-05-24 11:25:03 +0000,3,18,2017-06-12 20:33:35.426516,2017-06-12 20:33:35.426516,8.6734066532719e+17
878,"Thank you for 
following me. 

(Send custom messages to new followers via the https://t.co/ycKhoDKz12 website)",9,8.38922283485889e+17,DwightCooper16,2017-05-24 05:37:36 +0000,1,15,2017-06-12 20:33:35.436088,2017-06-12 20:33:35.436088,8.67253227053433e+17
879,Thankyou for your follow! :)  Follow the Twitter Handle @SriSri for Getting Inspiring Knowledge every day and True Happiness in Life!,9,3178476014,AgarwaalHarshul,2017-05-24 05:09:34 +0000,2,21,2017-06-12 20:33:35.444105,2017-06-12 20:33:35.444105,8.67246169184973e+17
880,"Auto Reply: Hello thank you for following @ckkoch3. 
(dm sent via https://t.co/V9WoJ9zEeS)",9,4852429895,ckkoch3,2017-05-24 04:22:30 +0000,1,12,2017-06-12 20:33:35.45316,2017-06-12 20:33:35.45316,8.67234326215131e+17
881,Thanks for following me,9,32283017,brontyman,2017-05-24 04:21:54 +0000,1,4,2017-06-12 20:33:35.461113,2017-06-12 20:33:35.461113,8.67234177208508e+17
882,Thanks for following!,9,2885608576,RonnyCarlansson,2017-05-23 19:13:11 +0000,1,3,2017-06-12 20:33:35.468932,2017-06-12 20:33:35.468932,8.67096085289894e+17
883, https://t.co/onwpocalLr,9,8.66350202910847e+17,IbrahimAboul,2017-05-23 11:28:02 +0000,0,1,2017-06-12 20:33:35.475702,2017-06-12 20:33:35.475702,8.66979029026472e+17
884,Ditto. And you're welcome. I love what you have to say.,9,2553704539,OrlyLeaman1,2017-05-23 03:09:01 +0000,1,11,2017-06-12 20:33:35.483839,2017-06-12 20:33:35.483839,8.66853446351303e+17
885,Yeah no problem and you too☺,9,3874334315,silla47391291,2017-05-22 17:21:37 +0000,0,6,2017-06-12 20:33:35.497504,2017-06-12 20:33:35.497504,8.66705621529309e+17
886,"Thanks so much for connecting with us on Twitter. 

We want to help you travel the world and have the best experiences possible with the ...",9,8.21634430062174e+17,BucketlistWild,2017-05-22 10:51:05 +0000,2,26,2017-06-12 20:33:35.506774,2017-06-12 20:33:35.506774,8.66607342875529e+17
887,"My pleasure, have a great day!",9,603007401,ArthurLake1,2017-05-20 20:52:54 +0000,1,6,2017-06-12 20:33:35.514417,2017-06-12 20:33:35.514417,8.66034016872485e+17
888,my pleasure.,9,2616396463,MissNoir29,2017-05-20 15:46:18 +0000,0,2,2017-06-12 20:33:35.534513,2017-06-12 20:33:35.534513,8.65956859689173e+17
889, https://t.co/Vvg34MQ0Rd,9,7.85956161870848e+17,silentwalker111,2017-05-20 01:11:25 +0000,0,1,2017-06-12 20:33:35.550714,2017-06-12 20:33:35.550714,8.65736685514101e+17
890,Thanks for the follow! Get more information about our mission by visiting https://t.co/prbQcZPuxf,9,4228907057,Power52Official,2017-05-17 22:28:57 +0000,1,13,2017-06-12 20:33:35.561061,2017-06-12 20:33:35.561061,8.6497102338449e+17
891,Thanks for following me. May the road rise to meet you. -via @crowdfire,9,8.55972881049698e+17,maggiesmumbles,2017-05-17 19:12:42 +0000,1,13,2017-06-12 20:33:35.568583,2017-06-12 20:33:35.568583,8.64921638315463e+17
892,You too!!,9,55093506,Tigress0722,2017-05-17 15:14:15 +0000,0,2,2017-06-12 20:33:35.577127,2017-06-12 20:33:35.577127,8.64861628390679e+17
893,Thank you Justin. May you be happy,9,2849948908,AntonioMengod,2017-05-14 21:30:33 +0000,2,7,2017-06-12 20:33:35.587463,2017-06-12 20:33:35.587463,8.63869164888482e+17
894,"Get involved in 3 steps and we'll love you eternally. 

1. Take a picture of a bag caught in a tree.

2. Post it ... https://t.co/FxQtDBFvlr",9,2988469847,bagsintrees,2017-05-14 12:04:54 +0000,2,26,2017-06-12 20:33:35.595299,2017-06-12 20:33:35.595299,8.63726815701029e+17
895,☺,9,44043872,JourneyWon,2017-05-13 13:50:37 +0000,0,1,2017-06-12 20:33:35.601755,2017-06-12 20:33:35.601755,8.63391030758003e+17
896,"Thank you for following us! If you love gardening and want to know more tips regarding it, follow our other ... https://t.co/zXwx5sGeRz",9,7.04724245826286e+17,GardenSeason,2017-05-12 02:34:54 +0000,2,22,2017-06-12 20:33:35.618162,2017-06-12 20:33:35.618162,8.62858593938412e+17
897,U2,9,2735148993,shuster_lana,2017-05-12 01:22:26 +0000,0,1,2017-06-12 20:33:35.627754,2017-06-12 20:33:35.627754,8.62840354646766e+17
898,Thank you for following! Check out our website at https://t.co/kCk315KGNo,9,7.31155902301151e+17,CTFoodSystem,2017-05-10 19:53:58 +0000,1,10,2017-06-12 20:33:35.640382,2017-06-12 20:33:35.640382,8.62395308248093e+17
899,You too!,9,589119722,PoliticallyLib,2017-05-08 16:46:35 +0000,0,2,2017-06-12 20:33:35.64873,2017-06-12 20:33:35.64873,8.61623374233178e+17
900,You too! 🙂🙂🙂,9,1920598429,burberryant,2017-05-08 14:01:26 +0000,0,3,2017-06-12 20:33:35.656664,2017-06-12 20:33:35.656664,8.61581815882166e+17
901,For sure,9,7.23793278282404e+17,Jennarain88,2017-05-07 19:53:47 +0000,0,2,2017-06-12 20:33:35.666358,2017-06-12 20:33:35.666358,8.61308098308432e+17
902,U should check out @juliancamarena 's music :-) he's got an great voice and is unbelievably cute!! You can also text him whenever +...,9,2536219591,Mayolamiera01,2017-05-07 14:47:35 +0000,2,24,2017-06-12 20:33:35.673118,2017-06-12 20:33:35.673118,8.61231040794423e+17
903,You're most welcome!! You have a great 👍🏻 Sunday as well!!,9,8.52247295299121e+17,MandalayBayLush,2017-05-07 14:34:28 +0000,2,11,2017-06-12 20:33:35.679372,2017-06-12 20:33:35.679372,8.61227740896219e+17
904,Hello. Have a Nice Day. :-),9,712995433,JuditPatai,2017-05-07 04:37:12 +0000,1,6,2017-06-12 20:33:35.687725,2017-06-12 20:33:35.687725,8.61077432522211e+17
905,Thank you for your follow ! Merci de me suivre ! Great to meet you on twitter ;O) -via @crowdfire,9,2186093180,SavinaZabolotni,2017-05-07 04:25:04 +0000,2,20,2017-06-12 20:33:35.694886,2017-06-12 20:33:35.694886,8.61074377026277e+17
906,DJLilFee3499 uses TrueTwit validation. To validate click here: https://t.co/b3zX7wwMXX,9,2528261737,DJLilFee3499,2017-05-06 04:38:57 +0000,0,9,2017-06-12 20:33:35.703699,2017-06-12 20:33:35.703699,8.60715484123197e+17
907,"Sorry, only just seen this!  😊👍",9,21501324,LisvlTravels,2017-05-05 07:42:06 +0000,-1,6,2017-06-12 20:33:35.711242,2017-06-12 20:33:35.711242,8.60399186944156e+17
908,"Thank you for the follow. Together we can make a difference.

(Send custom messages to new followers via the ... https://t.co/aN0HHhl7Hb",9,1118051545,janebaghori,2017-05-03 11:27:24 +0000,1,21,2017-06-12 20:33:35.720646,2017-06-12 20:33:35.720646,8.59731111479353e+17
952,Hello! Thank you sincerely for the follow. What do you think about solar?,9,8.30570724486169e+17,IEGSolar,2017-04-21 21:35:20 +0000,1,13,2017-06-12 20:33:36.124111,2017-06-12 20:33:36.124111,8.55535447568724e+17
909,Rozlynaland uses TrueTwit validation. To validate click here: https://t.co/DIfjfyaIhC,9,4212822737,Rozlynaland,2017-05-02 20:38:11 +0000,0,9,2017-06-12 20:33:35.729783,2017-06-12 20:33:35.729783,8.59507331943498e+17
910,Thanks. You have a great weekend as well.,9,3339009138,moesalarvand,2017-05-01 14:01:06 +0000,3,8,2017-06-12 20:33:35.739704,2017-06-12 20:33:35.739704,8.59045014852194e+17
911,Welcome,9,7.80854118046798e+17,livingwithnatur,2017-04-28 14:23:49 +0000,0,1,2017-06-12 20:33:35.748375,2017-06-12 20:33:35.748375,8.57963567517008e+17
912,"Thanks for participating in ending animal cruelty! We can all make a difference together, we must realize our true power! Help spread ...",9,4167264013,high_conscenxe,2017-04-28 14:23:09 +0000,1,23,2017-06-12 20:33:35.759183,2017-06-12 20:33:35.759183,8.5796339884331e+17
913,"My pleasure. Thank you, too",9,244104169,carm2158,2017-04-28 13:28:37 +0000,1,5,2017-06-12 20:33:35.767593,2017-06-12 20:33:35.767593,8.57949674627576e+17
914,You're welcome!thank you for the follow as well! ^__^ hope you have a good day as well! ^__^,9,1942137396,mrsnippyloki,2017-04-28 13:28:29 +0000,4,18,2017-06-12 20:33:35.777071,2017-06-12 20:33:35.777071,8.57949641517793e+17
915,No problem,9,7.46827027651535e+17,itme_maya,2017-04-28 13:16:13 +0000,0,2,2017-06-12 20:33:35.78601,2017-06-12 20:33:35.78601,8.57946556368081e+17
916,"Hello Hero 💪

Welcome to my world 🌎 👻👽

✍️

Eran Gadot 👀 -via @crowdfire",9,103024765,erangadot,2017-04-28 12:25:39 +0000,1,15,2017-06-12 20:33:35.793675,2017-06-12 20:33:35.793675,8.57933831491465e+17
917,"Thanks for following Loyalty360. Visit us for insights on #loyalty, #cx &amp; more - https://t.co/DXqy9MoN8n",9,46783856,loyaltymgmt,2017-04-27 20:09:29 +0000,1,15,2017-06-12 20:33:35.803187,2017-06-12 20:33:35.803187,8.57688172079321e+17
918,"@Envir_mtlist_JH Thanks for the follow.
FREE Training 10 Proven Prospecting Tricks To Get 2-10 Leads Per Day
Click Here: ...",9,363758908,lmb318,2017-04-27 19:48:52 +0000,1,20,2017-06-12 20:33:35.812913,2017-06-12 20:33:35.812913,8.57682981619675e+17
919,TYVM &amp; a happy weekend! 😀,9,252168843,Vsplyshka,2017-04-27 13:49:13 +0000,1,6,2017-06-12 20:33:35.821222,2017-06-12 20:33:35.821222,8.57592473522246e+17
920,Thank u.  You do the same!  :-),9,1957776163,VeganFitJojo,2017-04-26 19:01:12 +0000,1,7,2017-06-12 20:33:35.829257,2017-06-12 20:33:35.829257,8.57308598799651e+17
921,"Hey Justin, you too!! :)",9,8.10178313121571e+17,waverly57072920,2017-04-26 17:49:16 +0000,0,5,2017-06-12 20:33:35.836306,2017-06-12 20:33:35.836306,8.57290496686903e+17
922,you're very welcome! have a lovely day!,9,2167369452,vertigo7804,2017-04-26 15:45:42 +0000,1,7,2017-06-12 20:33:35.846305,2017-06-12 20:33:35.846305,8.57259400683291e+17
923,Happy humpday Justin!!,9,8.34081667828609e+17,reconsteen,2017-04-26 14:07:44 +0000,1,3,2017-06-12 20:33:35.854843,2017-06-12 20:33:35.854843,8.57234744072864e+17
924,Same here! Have a great one.,9,8.30570724486169e+17,IEGSolar,2017-04-26 13:49:50 +0000,1,6,2017-06-12 20:33:35.870387,2017-06-12 20:33:35.870387,8.57230238719279e+17
925,Thank you so much :),9,8.40693886691508e+17,selma_ghdbn,2017-04-25 17:50:49 +0000,1,5,2017-06-12 20:33:35.878755,2017-06-12 20:33:35.878755,8.56928496769262e+17
926,Thank you also. I sure will. Right on .all the best.,9,2265043579,marlonrekve1,2017-04-25 16:33:52 +0000,2,11,2017-06-12 20:33:35.890177,2017-06-12 20:33:35.890177,8.5690913430161e+17
927,You are welcome.,9,165180189,SFLMiguel,2017-04-25 14:10:55 +0000,0,3,2017-06-12 20:33:35.906118,2017-06-12 20:33:35.906118,8.56873156891509e+17
928,Thank you for your message and  for your following. I'm looking forward to your tweets :-) Have a wonderful day. Best,9,946662374,_resist4justice,2017-04-25 14:10:30 +0000,3,21,2017-06-12 20:33:35.917648,2017-06-12 20:33:35.917648,8.56873054177198e+17
929,same to you! 😀👍,9,215994247,earthbabe1980,2017-04-25 13:43:50 +0000,0,4,2017-06-12 20:33:35.925609,2017-06-12 20:33:35.925609,8.56866343743873e+17
930,"Thanks for following me
Gracias por seguirme
Gràcies per seguir-me
Merci de me suivre
@LlibreriaGnoms
Facebook: ... https://t.co/z1MceQw9tO",9,1550941506,LlibreriaGnoms,2017-04-24 12:11:05 +0000,1,18,2017-06-12 20:33:35.935223,2017-06-12 20:33:35.935223,8.56480614995948e+17
931,"Hello! Nice to have you among my networking!! Looking forward to exchanging on global political  issues and Human Rights. Best Regards, ...",9,2707058504,tassi_bela,2017-04-24 10:20:54 +0000,2,22,2017-06-12 20:33:35.943753,2017-06-12 20:33:35.943753,8.56452886066332e+17
932,"Thank you for the follow!  To learn more about our services, please visit https://t.co/iAyiqR6Etj  :)",9,3317554517,CurbAttendant,2017-04-23 22:11:31 +0000,1,15,2017-06-12 20:33:35.956531,2017-06-12 20:33:35.956531,8.56269329620513e+17
933,"For you too, Justin. A great Sunday!😀",9,3310657006,SenhoresC,2017-04-23 14:57:36 +0000,1,7,2017-06-12 20:33:35.963881,2017-06-12 20:33:35.963881,8.56160131343626e+17
934,Thank you ! You too ❤️🦄❤️,9,78085050,juliebutera,2017-04-23 14:18:58 +0000,1,6,2017-06-12 20:33:35.972539,2017-06-12 20:33:35.972539,8.56150408594686e+17
935,"thanks, you too!",9,601661592,graceIynn,2017-04-23 13:32:23 +0000,1,3,2017-06-12 20:33:35.980044,2017-06-12 20:33:35.980044,8.56138686957855e+17
936,Thank you also! Nice to meet you!🌞,9,65433080,miseichan,2017-04-23 13:30:56 +0000,2,7,2017-06-12 20:33:35.987463,2017-06-12 20:33:35.987463,8.56138320501506e+17
937,"Thanks, have yourself a good day too",9,84955896,mattay2224,2017-04-23 13:13:25 +0000,2,7,2017-06-12 20:33:35.995301,2017-06-12 20:33:35.995301,8.56133911646261e+17
938,"Hallo Justin Habana
Bitte auch @HubertAiwanger folgen, kann ich nur empfehlen.
Vielen Dank!

Dear Justin Habana
... https://t.co/R2J4GWydrE",9,375531518,osterlohmichael,2017-04-23 06:30:12 +0000,1,18,2017-06-12 20:33:36.003367,2017-06-12 20:33:36.003367,8.56032439243768e+17
